name,city,place,prize
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,2,9500000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,2,9500000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,2,9500000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,3,4750000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,3,4750000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,3,4750000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,3,4750000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,4,2375000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,4,2375000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,4,2375000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,4,2375000
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,5,1187500
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,5,1187500
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,5,1187500
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,5,1187500
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,6,593750
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,6,593750
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,6,593750
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,6,593750
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,7,296875
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,7,296875
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,7,296875
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,7,296875
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,8,148438
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,8,148438
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,8,148438
Кубок мира 1974,Эль-Пуэрто-де-Санта-Мария,8,148438
Вейк-ан-Зее 1978,Лас-Росас,0,46000000
Вейк-ан-Зее 1978,Лас-Росас,0,46000000
Вейк-ан-Зее 1978,Лас-Росас,0,46000000
Вейк-ан-Зее 1978,Лас-Росас,0,46000000
Вейк-ан-Зее 1978,Лас-Росас,1,23000000
Вейк-ан-Зее 1978,Лас-Росас,1,23000000
Вейк-ан-Зее 1978,Лас-Росас,1,23000000
Вейк-ан-Зее 1978,Лас-Росас,1,23000000
Вейк-ан-Зее 1978,Лас-Росас,2,11500000
Вейк-ан-Зее 1978,Лас-Росас,2,11500000
Вейк-ан-Зее 1978,Лас-Росас,2,11500000
Вейк-ан-Зее 1978,Лас-Росас,2,11500000
Вейк-ан-Зее 1978,Лас-Росас,3,5750000
Вейк-ан-Зее 1978,Лас-Росас,3,5750000
Вейк-ан-Зее 1978,Лас-Росас,3,5750000
Вейк-ан-Зее 1978,Лас-Росас,3,5750000
Вейк-ан-Зее 1978,Лас-Росас,4,2875000
Вейк-ан-Зее 1978,Лас-Росас,4,2875000
Вейк-ан-Зее 1978,Лас-Росас,4,2875000
Вейк-ан-Зее 1978,Лас-Росас,4,2875000
Вейк-ан-Зее 1978,Лас-Росас,5,1437500
Вейк-ан-Зее 1978,Лас-Росас,5,1437500
Вейк-ан-Зее 1978,Лас-Росас,5,1437500
Вейк-ан-Зее 1978,Лас-Росас,5,1437500
Вейк-ан-Зее 1978,Лас-Росас,6,718750
Вейк-ан-Зее 1978,Лас-Росас,6,718750
Вейк-ан-Зее 1978,Лас-Росас,6,718750
Вейк-ан-Зее 1978,Лас-Росас,6,718750
Вейк-ан-Зее 1978,Лас-Росас,7,359375
Вейк-ан-Зее 1978,Лас-Росас,7,359375
Вейк-ан-Зее 1978,Лас-Росас,7,359375
Вейк-ан-Зее 1978,Лас-Росас,7,359375
Вейк-ан-Зее 1978,Лас-Росас,8,179688
Вейк-ан-Зее 1978,Лас-Росас,8,179688
Вейк-ан-Зее 1978,Лас-Росас,8,179688
Вейк-ан-Зее 1978,Лас-Росас,8,179688
Вейк-ан-Зее 1978,Лас-Росас,9,89844
Вейк-ан-Зее 1978,Лас-Росас,9,89844
Вейк-ан-Зее 1978,Лас-Росас,9,89844
Вейк-ан-Зее 1978,Лас-Росас,9,89844
Вейк-ан-Зее 1978,Лас-Росас,10,44922
Вейк-ан-Зее 1978,Лас-Росас,10,44922
Вейк-ан-Зее 1978,Лас-Росас,10,44922
Вейк-ан-Зее 1978,Лас-Росас,10,44922
Вейк-ан-Зее 1978,Лас-Росас,11,22461
Вейк-ан-Зее 1978,Лас-Росас,11,22461
Вейк-ан-Зее 1978,Лас-Росас,11,22461
Вейк-ан-Зее 1978,Лас-Росас,11,22461
Вейк-ан-Зее 1978,Лас-Росас,12,11230
Вейк-ан-Зее 1978,Лас-Росас,12,11230
Вейк-ан-Зее 1978,Лас-Росас,12,11230
Вейк-ан-Зее 1978,Лас-Росас,12,11230
Вейк-ан-Зее 1978,Лас-Росас,13,5615
Вейк-ан-Зее 1978,Лас-Росас,13,5615
Вейк-ан-Зее 1978,Лас-Росас,13,5615
Вейк-ан-Зее 1978,Лас-Росас,13,5615
Вейк-ан-Зее 1978,Лас-Росас,14,2808
Вейк-ан-Зее 1978,Лас-Росас,14,2808
Вейк-ан-Зее 1978,Лас-Росас,14,2808
Вейк-ан-Зее 1978,Лас-Росас,14,2808
Сент-Луис 1964,Овьедо,0,12000000
Сент-Луис 1964,Овьедо,0,12000000
Сент-Луис 1964,Овьедо,0,12000000
Сент-Луис 1964,Овьедо,0,12000000
Сент-Луис 1964,Овьедо,1,6000000
Сент-Луис 1964,Овьедо,1,6000000
Сент-Луис 1964,Овьедо,1,6000000
Сент-Луис 1964,Овьедо,1,6000000
Сент-Луис 1964,Овьедо,2,3000000
Сент-Луис 1964,Овьедо,2,3000000
Сент-Луис 1964,Овьедо,2,3000000
Сент-Луис 1964,Овьедо,2,3000000
Сент-Луис 1964,Овьедо,3,1500000
Сент-Луис 1964,Овьедо,3,1500000
Сент-Луис 1964,Овьедо,3,1500000
Сент-Луис 1964,Овьедо,3,1500000
Сент-Луис 1964,Овьедо,4,750000
Сент-Луис 1964,Овьедо,4,750000
Сент-Луис 1964,Овьедо,4,750000
Сент-Луис 1964,Овьедо,4,750000
Сент-Луис 1964,Овьедо,5,375000
Сент-Луис 1964,Овьедо,5,375000
Сент-Луис 1964,Овьедо,5,375000
Сент-Луис 1964,Овьедо,5,375000
Сент-Луис 1964,Овьедо,6,187500
Сент-Луис 1964,Овьедо,6,187500
Сент-Луис 1964,Овьедо,6,187500
Сент-Луис 1964,Овьедо,6,187500
Сент-Луис 1964,Овьедо,7,93750
Сент-Луис 1964,Овьедо,7,93750
Сент-Луис 1964,Овьедо,7,93750
Сент-Луис 1964,Овьедо,7,93750
Дортмунд 1960,Тарраса,0,35000000
Дортмунд 1960,Тарраса,0,35000000
Дортмунд 1960,Тарраса,0,35000000
Дортмунд 1960,Тарраса,0,35000000
Дортмунд 1960,Тарраса,1,17500000
Дортмунд 1960,Тарраса,1,17500000
Дортмунд 1960,Тарраса,1,17500000
Дортмунд 1960,Тарраса,1,17500000
Дортмунд 1960,Тарраса,2,8750000
Дортмунд 1960,Тарраса,2,8750000
Дортмунд 1960,Тарраса,2,8750000
Дортмунд 1960,Тарраса,2,8750000
Дортмунд 1960,Тарраса,3,4375000
Дортмунд 1960,Тарраса,3,4375000
Дортмунд 1960,Тарраса,3,4375000
Дортмунд 1960,Тарраса,3,4375000
Дортмунд 1960,Тарраса,4,2187500
Дортмунд 1960,Тарраса,4,2187500
Дортмунд 1960,Тарраса,4,2187500
Дортмунд 1960,Тарраса,4,2187500
Дортмунд 1996,Самора,0,9000000
Дортмунд 1996,Самора,0,9000000
Дортмунд 1996,Самора,0,9000000
Дортмунд 1996,Самора,0,9000000
Дортмунд 1996,Самора,1,4500000
Дортмунд 1996,Самора,1,4500000
Дортмунд 1996,Самора,1,4500000
Дортмунд 1996,Самора,1,4500000
Дортмунд 1996,Самора,2,2250000
Дортмунд 1996,Самора,2,2250000
Дортмунд 1996,Самора,2,2250000
Дортмунд 1996,Самора,2,2250000
Дортмунд 1996,Самора,3,1125000
Дортмунд 1996,Самора,3,1125000
Дортмунд 1996,Самора,3,1125000
Дортмунд 1996,Самора,3,1125000
Дортмунд 1996,Самора,4,562500
Дортмунд 1996,Самора,4,562500
Дортмунд 1996,Самора,4,562500
Дортмунд 1996,Самора,4,562500
Дортмунд 1996,Самора,5,281250
Дортмунд 1996,Самора,5,281250
Дортмунд 1996,Самора,5,281250
Дортмунд 1996,Самора,5,281250
Дортмунд 1996,Самора,6,140625
Дортмунд 1996,Самора,6,140625
Дортмунд 1996,Самора,6,140625
Дортмунд 1996,Самора,6,140625
Дортмунд 1996,Самора,7,70312
Дортмунд 1996,Самора,7,70312
Дортмунд 1996,Самора,7,70312
Дортмунд 1996,Самора,7,70312
Дортмунд 1996,Самора,8,35156
Дортмунд 1996,Самора,8,35156
Дортмунд 1996,Самора,8,35156
Дортмунд 1996,Самора,8,35156
Дортмунд 1996,Самора,9,17578
Дортмунд 1996,Самора,9,17578
Дортмунд 1996,Самора,9,17578
Дортмунд 1996,Самора,9,17578
Лондон 1967,Сан-Себастьян,0,21000000
Лондон 1967,Сан-Себастьян,0,21000000
Лондон 1967,Сан-Себастьян,0,21000000
Лондон 1967,Сан-Себастьян,0,21000000
Лондон 1967,Сан-Себастьян,1,10500000
Лондон 1967,Сан-Себастьян,1,10500000
Лондон 1967,Сан-Себастьян,1,10500000
Лондон 1967,Сан-Себастьян,1,10500000
Лондон 1967,Сан-Себастьян,2,5250000
Лондон 1967,Сан-Себастьян,2,5250000
Лондон 1967,Сан-Себастьян,2,5250000
Лондон 1967,Сан-Себастьян,2,5250000
Лондон 1967,Сан-Себастьян,3,2625000
Лондон 1967,Сан-Себастьян,3,2625000
Лондон 1967,Сан-Себастьян,3,2625000
Лондон 1967,Сан-Себастьян,3,2625000
Лондон 1967,Сан-Себастьян,4,1312500
Лондон 1967,Сан-Себастьян,4,1312500
Лондон 1967,Сан-Себастьян,4,1312500
Лондон 1967,Сан-Себастьян,4,1312500
Лондон 1967,Сан-Себастьян,5,656250
Лондон 1967,Сан-Себастьян,5,656250
Лондон 1967,Сан-Себастьян,5,656250
Лондон 1967,Сан-Себастьян,5,656250
Лондон 1967,Сан-Себастьян,6,328125
Лондон 1967,Сан-Себастьян,6,328125
Лондон 1967,Сан-Себастьян,6,328125
Лондон 1967,Сан-Себастьян,6,328125
Лондон 1967,Сан-Себастьян,7,164062
Лондон 1967,Сан-Себастьян,7,164062
Лондон 1967,Сан-Себастьян,7,164062
Лондон 1967,Сан-Себастьян,7,164062
Лондон 1967,Сан-Себастьян,8,82031
Лондон 1967,Сан-Себастьян,8,82031
Лондон 1967,Сан-Себастьян,8,82031
Лондон 1967,Сан-Себастьян,8,82031
Лондон 1967,Сан-Себастьян,9,41016
Лондон 1967,Сан-Себастьян,9,41016
Лондон 1967,Сан-Себастьян,9,41016
Лондон 1967,Сан-Себастьян,9,41016
Лондон 1967,Сан-Себастьян,10,20508
Лондон 1967,Сан-Себастьян,10,20508
Лондон 1967,Сан-Себастьян,10,20508
Лондон 1967,Сан-Себастьян,10,20508
Лондон 1967,Сан-Себастьян,11,10254
Лондон 1967,Сан-Себастьян,11,10254
Лондон 1967,Сан-Себастьян,11,10254
Лондон 1967,Сан-Себастьян,11,10254
Лондон 1967,Сан-Себастьян,12,5127
Лондон 1967,Сан-Себастьян,12,5127
Лондон 1967,Сан-Себастьян,12,5127
Лондон 1967,Сан-Себастьян,12,5127
Тилбург 1950,Вальядолид,0,3000000
Тилбург 1950,Вальядолид,0,3000000
Тилбург 1950,Вальядолид,0,3000000
Тилбург 1950,Вальядолид,0,3000000
Тилбург 1950,Вальядолид,1,1500000
Тилбург 1950,Вальядолид,1,1500000
Тилбург 1950,Вальядолид,1,1500000
Тилбург 1950,Вальядолид,1,1500000
Тилбург 1950,Вальядолид,2,750000
Тилбург 1950,Вальядолид,2,750000
Тилбург 1950,Вальядолид,2,750000
Тилбург 1950,Вальядолид,2,750000
Тилбург 1950,Вальядолид,3,375000
Тилбург 1950,Вальядолид,3,375000
Тилбург 1950,Вальядолид,3,375000
Тилбург 1950,Вальядолид,3,375000
Тилбург 1950,Вальядолид,4,187500
Тилбург 1950,Вальядолид,4,187500
Тилбург 1950,Вальядолид,4,187500
Тилбург 1950,Вальядолид,4,187500
Тилбург 1950,Вальядолид,5,93750
Тилбург 1950,Вальядолид,5,93750
Тилбург 1950,Вальядолид,5,93750
Тилбург 1950,Вальядолид,5,93750
Линарес 1959,Бишкек,0,10000000
Линарес 1959,Бишкек,0,10000000
Линарес 1959,Бишкек,0,10000000
Линарес 1959,Бишкек,0,10000000
Линарес 1959,Бишкек,1,5000000
Линарес 1959,Бишкек,1,5000000
Линарес 1959,Бишкек,1,5000000
Линарес 1959,Бишкек,1,5000000
Линарес 1959,Бишкек,2,2500000
Линарес 1959,Бишкек,2,2500000
Линарес 1959,Бишкек,2,2500000
Линарес 1959,Бишкек,2,2500000
Линарес 1959,Бишкек,3,1250000
Линарес 1959,Бишкек,3,1250000
Линарес 1959,Бишкек,3,1250000
Линарес 1959,Бишкек,3,1250000
Линарес 1959,Бишкек,4,625000
Линарес 1959,Бишкек,4,625000
Линарес 1959,Бишкек,4,625000
Линарес 1959,Бишкек,4,625000
Линарес 1959,Бишкек,5,312500
Линарес 1959,Бишкек,5,312500
Линарес 1959,Бишкек,5,312500
Линарес 1959,Бишкек,5,312500
Линарес 1959,Бишкек,6,156250
Линарес 1959,Бишкек,6,156250
Линарес 1959,Бишкек,6,156250
Линарес 1959,Бишкек,6,156250
Линарес 1959,Бишкек,7,78125
Линарес 1959,Бишкек,7,78125
Линарес 1959,Бишкек,7,78125
Линарес 1959,Бишкек,7,78125
Тилбург 2024,Вильявисиоса,0,34000000
Тилбург 2024,Вильявисиоса,0,34000000
Тилбург 2024,Вильявисиоса,0,34000000
Тилбург 2024,Вильявисиоса,0,34000000
Тилбург 2024,Вильявисиоса,1,17000000
Тилбург 2024,Вильявисиоса,1,17000000
Тилбург 2024,Вильявисиоса,1,17000000
Тилбург 2024,Вильявисиоса,1,17000000
Тилбург 2024,Вильявисиоса,2,8500000
Тилбург 2024,Вильявисиоса,2,8500000
Тилбург 2024,Вильявисиоса,2,8500000
Тилбург 2024,Вильявисиоса,2,8500000
Тилбург 2024,Вильявисиоса,3,4250000
Тилбург 2024,Вильявисиоса,3,4250000
Тилбург 2024,Вильявисиоса,3,4250000
Тилбург 2024,Вильявисиоса,3,4250000
Тилбург 2024,Вильявисиоса,4,2125000
Тилбург 2024,Вильявисиоса,4,2125000
Тилбург 2024,Вильявисиоса,4,2125000
Тилбург 2024,Вильявисиоса,4,2125000
Тилбург 2024,Вильявисиоса,5,1062500
Тилбург 2024,Вильявисиоса,5,1062500
Тилбург 2024,Вильявисиоса,5,1062500
Тилбург 2024,Вильявисиоса,5,1062500
Тилбург 2024,Вильявисиоса,6,531250
Тилбург 2024,Вильявисиоса,6,531250
Тилбург 2024,Вильявисиоса,6,531250
Тилбург 2024,Вильявисиоса,6,531250
Тилбург 2024,Вильявисиоса,7,265625
Тилбург 2024,Вильявисиоса,7,265625
Тилбург 2024,Вильявисиоса,7,265625
Тилбург 2024,Вильявисиоса,7,265625
Тилбург 2024,Вильявисиоса,8,132812
Тилбург 2024,Вильявисиоса,8,132812
Тилбург 2024,Вильявисиоса,8,132812
Тилбург 2024,Вильявисиоса,8,132812
Тилбург 2024,Вильявисиоса,9,66406
Тилбург 2024,Вильявисиоса,9,66406
Тилбург 2024,Вильявисиоса,9,66406
Тилбург 2024,Вильявисиоса,9,66406
Тилбург 2024,Вильявисиоса,10,33203
Тилбург 2024,Вильявисиоса,10,33203
Тилбург 2024,Вильявисиоса,10,33203
Тилбург 2024,Вильявисиоса,10,33203
Тилбург 2024,Вильявисиоса,11,16602
Тилбург 2024,Вильявисиоса,11,16602
Тилбург 2024,Вильявисиоса,11,16602
Тилбург 2024,Вильявисиоса,11,16602
Политика 2009,Луго,0,29000000
Политика 2009,Луго,0,29000000
Политика 2009,Луго,0,29000000
Политика 2009,Луго,0,29000000
Политика 2009,Луго,1,14500000
Политика 2009,Луго,1,14500000
Политика 2009,Луго,1,14500000
Политика 2009,Луго,1,14500000
Политика 2009,Луго,2,7250000
Политика 2009,Луго,2,7250000
Политика 2009,Луго,2,7250000
Политика 2009,Луго,2,7250000
Политика 2009,Луго,3,3625000
Политика 2009,Луго,3,3625000
Политика 2009,Луго,3,3625000
Политика 2009,Луго,3,3625000
Политика 2009,Луго,4,1812500
Политика 2009,Луго,4,1812500
Политика 2009,Луго,4,1812500
Политика 2009,Луго,4,1812500
Политика 2009,Луго,5,906250
Политика 2009,Луго,5,906250
Политика 2009,Луго,5,906250
Политика 2009,Луго,5,906250
Сент-Луис 1990,Аликанте,0,7000000
Сент-Луис 1990,Аликанте,0,7000000
Сент-Луис 1990,Аликанте,0,7000000
Сент-Луис 1990,Аликанте,0,7000000
Сент-Луис 1990,Аликанте,1,3500000
Сент-Луис 1990,Аликанте,1,3500000
Сент-Луис 1990,Аликанте,1,3500000
Сент-Луис 1990,Аликанте,1,3500000
Сент-Луис 1990,Аликанте,2,1750000
Сент-Луис 1990,Аликанте,2,1750000
Сент-Луис 1990,Аликанте,2,1750000
Сент-Луис 1990,Аликанте,2,1750000
Сент-Луис 1990,Аликанте,3,875000
Сент-Луис 1990,Аликанте,3,875000
Сент-Луис 1990,Аликанте,3,875000
Сент-Луис 1990,Аликанте,3,875000
Сент-Луис 1990,Аликанте,4,437500
Сент-Луис 1990,Аликанте,4,437500
Сент-Луис 1990,Аликанте,4,437500
Сент-Луис 1990,Аликанте,4,437500
Сент-Луис 1990,Аликанте,5,218750
Сент-Луис 1990,Аликанте,5,218750
Сент-Луис 1990,Аликанте,5,218750
Сент-Луис 1990,Аликанте,5,218750
Сент-Луис 1990,Аликанте,6,109375
Сент-Луис 1990,Аликанте,6,109375
Сент-Луис 1990,Аликанте,6,109375
Сент-Луис 1990,Аликанте,6,109375
Сент-Луис 1990,Аликанте,7,54688
Сент-Луис 1990,Аликанте,7,54688
Сент-Луис 1990,Аликанте,7,54688
Сент-Луис 1990,Аликанте,7,54688
Сент-Луис 1990,Аликанте,8,27344
Сент-Луис 1990,Аликанте,8,27344
Сент-Луис 1990,Аликанте,8,27344
Сент-Луис 1990,Аликанте,8,27344
Сент-Луис 1990,Аликанте,9,13672
Сент-Луис 1990,Аликанте,9,13672
Сент-Луис 1990,Аликанте,9,13672
Сент-Луис 1990,Аликанте,9,13672
Сент-Луис 1990,Аликанте,10,6836
Сент-Луис 1990,Аликанте,10,6836
Сент-Луис 1990,Аликанте,10,6836
Сент-Луис 1990,Аликанте,10,6836
Сент-Луис 1990,Аликанте,11,3418
Сент-Луис 1990,Аликанте,11,3418
Сент-Луис 1990,Аликанте,11,3418
Сент-Луис 1990,Аликанте,11,3418
Сент-Луис 1990,Аликанте,12,1709
Сент-Луис 1990,Аликанте,12,1709
Сент-Луис 1990,Аликанте,12,1709
Сент-Луис 1990,Аликанте,12,1709
Сент-Луис 1990,Аликанте,13,1500
Сент-Луис 1990,Аликанте,13,1500
Сент-Луис 1990,Аликанте,13,1500
Сент-Луис 1990,Аликанте,13,1500
Ставангер 1965,Любляна,0,5000000
Ставангер 1965,Любляна,0,5000000
Ставангер 1965,Любляна,0,5000000
Ставангер 1965,Любляна,0,5000000
Ставангер 1965,Любляна,1,2500000
Ставангер 1965,Любляна,1,2500000
Ставангер 1965,Любляна,1,2500000
Ставангер 1965,Любляна,1,2500000
Ставангер 1965,Любляна,2,1250000
Ставангер 1965,Любляна,2,1250000
Ставангер 1965,Любляна,2,1250000
Ставангер 1965,Любляна,2,1250000
Ставангер 1965,Любляна,3,625000
Ставангер 1965,Любляна,3,625000
Ставангер 1965,Любляна,3,625000
Ставангер 1965,Любляна,3,625000
Ставангер 1965,Любляна,4,312500
Ставангер 1965,Любляна,4,312500
Ставангер 1965,Любляна,4,312500
Ставангер 1965,Любляна,4,312500
Ставангер 1965,Любляна,5,156250
Ставангер 1965,Любляна,5,156250
Ставангер 1965,Любляна,5,156250
Ставангер 1965,Любляна,5,156250
Ставангер 1965,Любляна,6,78125
Ставангер 1965,Любляна,6,78125
Ставангер 1965,Любляна,6,78125
Ставангер 1965,Любляна,6,78125
Гран-при ФИДЕ 1968,Артейхо,0,47000000
Гран-при ФИДЕ 1968,Артейхо,0,47000000
Гран-при ФИДЕ 1968,Артейхо,0,47000000
Гран-при ФИДЕ 1968,Артейхо,0,47000000
Гран-при ФИДЕ 1968,Артейхо,1,23500000
Гран-при ФИДЕ 1968,Артейхо,1,23500000
Гран-при ФИДЕ 1968,Артейхо,1,23500000
Гран-при ФИДЕ 1968,Артейхо,1,23500000
Гран-при ФИДЕ 1968,Артейхо,2,11750000
Гран-при ФИДЕ 1968,Артейхо,2,11750000
Гран-при ФИДЕ 1968,Артейхо,2,11750000
Гран-при ФИДЕ 1968,Артейхо,2,11750000
Гран-при ФИДЕ 1968,Артейхо,3,5875000
Гран-при ФИДЕ 1968,Артейхо,3,5875000
Гран-при ФИДЕ 1968,Артейхо,3,5875000
Гран-при ФИДЕ 1968,Артейхо,3,5875000
Гран-при ФИДЕ 1968,Артейхо,4,2937500
Гран-при ФИДЕ 1968,Артейхо,4,2937500
Гран-при ФИДЕ 1968,Артейхо,4,2937500
Гран-при ФИДЕ 1968,Артейхо,4,2937500
Шамкович 1989,Барселона,0,42000000
Шамкович 1989,Барселона,0,42000000
Шамкович 1989,Барселона,0,42000000
Шамкович 1989,Барселона,0,42000000
Шамкович 1989,Барселона,1,21000000
Шамкович 1989,Барселона,1,21000000
Шамкович 1989,Барселона,1,21000000
Шамкович 1989,Барселона,1,21000000
Шамкович 1989,Барселона,2,10500000
Шамкович 1989,Барселона,2,10500000
Шамкович 1989,Барселона,2,10500000
Шамкович 1989,Барселона,2,10500000
Кубок мира 1983,Санкт-Петербург,0,20000000
Кубок мира 1983,Санкт-Петербург,0,20000000
Кубок мира 1983,Санкт-Петербург,0,20000000
Кубок мира 1983,Санкт-Петербург,0,20000000
Кубок мира 1983,Санкт-Петербург,1,10000000
Кубок мира 1983,Санкт-Петербург,1,10000000
Кубок мира 1983,Санкт-Петербург,1,10000000
Кубок мира 1983,Санкт-Петербург,1,10000000
Кубок мира 1983,Санкт-Петербург,2,5000000
Кубок мира 1983,Санкт-Петербург,2,5000000
Кубок мира 1983,Санкт-Петербург,2,5000000
Кубок мира 1983,Санкт-Петербург,2,5000000
Кубок мира 1983,Санкт-Петербург,3,2500000
Кубок мира 1983,Санкт-Петербург,3,2500000
Кубок мира 1983,Санкт-Петербург,3,2500000
Кубок мира 1983,Санкт-Петербург,3,2500000
Кубок мира 1983,Санкт-Петербург,4,1250000
Кубок мира 1983,Санкт-Петербург,4,1250000
Кубок мира 1983,Санкт-Петербург,4,1250000
Кубок мира 1983,Санкт-Петербург,4,1250000
Кубок мира 1983,Санкт-Петербург,5,625000
Кубок мира 1983,Санкт-Петербург,5,625000
Кубок мира 1983,Санкт-Петербург,5,625000
Кубок мира 1983,Санкт-Петербург,5,625000
Кубок мира 1983,Санкт-Петербург,6,312500
Кубок мира 1983,Санкт-Петербург,6,312500
Кубок мира 1983,Санкт-Петербург,6,312500
Кубок мира 1983,Санкт-Петербург,6,312500
Кубок мира 1983,Санкт-Петербург,7,156250
Кубок мира 1983,Санкт-Петербург,7,156250
Кубок мира 1983,Санкт-Петербург,7,156250
Кубок мира 1983,Санкт-Петербург,7,156250
Кубок мира 1983,Санкт-Петербург,8,78125
Кубок мира 1983,Санкт-Петербург,8,78125
Кубок мира 1983,Санкт-Петербург,8,78125
Кубок мира 1983,Санкт-Петербург,8,78125
Кубок мира 1983,Санкт-Петербург,9,39062
Кубок мира 1983,Санкт-Петербург,9,39062
Кубок мира 1983,Санкт-Петербург,9,39062
Кубок мира 1983,Санкт-Петербург,9,39062
Кубок мира 1983,Санкт-Петербург,10,19531
Кубок мира 1983,Санкт-Петербург,10,19531
Кубок мира 1983,Санкт-Петербург,10,19531
Кубок мира 1983,Санкт-Петербург,10,19531
Кубок мира 1983,Санкт-Петербург,11,9766
Кубок мира 1983,Санкт-Петербург,11,9766
Кубок мира 1983,Санкт-Петербург,11,9766
Кубок мира 1983,Санкт-Петербург,11,9766
Кубок мира 1983,Санкт-Петербург,12,4883
Кубок мира 1983,Санкт-Петербург,12,4883
Кубок мира 1983,Санкт-Петербург,12,4883
Кубок мира 1983,Санкт-Петербург,12,4883
Кубок мира 1983,Санкт-Петербург,13,2500
Кубок мира 1983,Санкт-Петербург,13,2500
Кубок мира 1983,Санкт-Петербург,13,2500
Кубок мира 1983,Санкт-Петербург,13,2500
Гран-при ФИДЕ 1988,Гранада,0,49000000
Гран-при ФИДЕ 1988,Гранада,0,49000000
Гран-при ФИДЕ 1988,Гранада,0,49000000
Гран-при ФИДЕ 1988,Гранада,0,49000000
Гран-при ФИДЕ 1988,Гранада,1,24500000
Гран-при ФИДЕ 1988,Гранада,1,24500000
Гран-при ФИДЕ 1988,Гранада,1,24500000
Гран-при ФИДЕ 1988,Гранада,1,24500000
Гран-при ФИДЕ 1988,Гранада,2,12250000
Гран-при ФИДЕ 1988,Гранада,2,12250000
Гран-при ФИДЕ 1988,Гранада,2,12250000
Гран-при ФИДЕ 1988,Гранада,2,12250000
Гран-при ФИДЕ 1988,Гранада,3,6125000
Гран-при ФИДЕ 1988,Гранада,3,6125000
Гран-при ФИДЕ 1988,Гранада,3,6125000
Гран-при ФИДЕ 1988,Гранада,3,6125000
Гран-при ФИДЕ 1988,Гранада,4,3062500
Гран-при ФИДЕ 1988,Гранада,4,3062500
Гран-при ФИДЕ 1988,Гранада,4,3062500
Гран-при ФИДЕ 1988,Гранада,4,3062500
Гран-при ФИДЕ 1988,Гранада,5,1531250
Гран-при ФИДЕ 1988,Гранада,5,1531250
Гран-при ФИДЕ 1988,Гранада,5,1531250
Гран-при ФИДЕ 1988,Гранада,5,1531250
Гран-при ФИДЕ 1988,Гранада,6,765625
Гран-при ФИДЕ 1988,Гранада,6,765625
Гран-при ФИДЕ 1988,Гранада,6,765625
Гран-при ФИДЕ 1988,Гранада,6,765625
Гран-при ФИДЕ 1988,Гранада,7,382812
Гран-при ФИДЕ 1988,Гранада,7,382812
Гран-при ФИДЕ 1988,Гранада,7,382812
Гран-при ФИДЕ 1988,Гранада,7,382812
Гран-при ФИДЕ 1988,Гранада,8,191406
Гран-при ФИДЕ 1988,Гранада,8,191406
Гран-при ФИДЕ 1988,Гранада,8,191406
Гран-при ФИДЕ 1988,Гранада,8,191406
Гран-при ФИДЕ 1988,Гранада,9,95703
Гран-при ФИДЕ 1988,Гранада,9,95703
Гран-при ФИДЕ 1988,Гранада,9,95703
Гран-при ФИДЕ 1988,Гранада,9,95703
Гран-при ФИДЕ 1988,Гранада,10,47852
Гран-при ФИДЕ 1988,Гранада,10,47852
Гран-при ФИДЕ 1988,Гранада,10,47852
Гран-при ФИДЕ 1988,Гранада,10,47852
Гран-при ФИДЕ 1988,Гранада,11,23926
Гран-при ФИДЕ 1988,Гранада,11,23926
Гран-при ФИДЕ 1988,Гранада,11,23926
Гран-при ФИДЕ 1988,Гранада,11,23926
Гран-при ФИДЕ 1988,Гранада,12,11963
Гран-при ФИДЕ 1988,Гранада,12,11963
Гран-при ФИДЕ 1988,Гранада,12,11963
Гран-при ФИДЕ 1988,Гранада,12,11963
Европа 1985,Луарка,0,1000000
Европа 1985,Луарка,0,1000000
Европа 1985,Луарка,0,1000000
Европа 1985,Луарка,0,1000000
Европа 1985,Луарка,1,500000
